app_id,GOOD,BAD,app_date,disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02,target,income_to_age_ratio,employment_ratio,age_group,income_group
-13006.0,,,24-Dec-20,0.0,11,19.0,2.0,1,,,,,,6.0,2.0,3.0,,0.167418632,97.015625,,0.0,,4,-1.0,1,0.0,1.0,18-25,very_low
-13017.0,,,24-Dec-20,100.0,8,23.0,2.0,2,1.0,400.0,2.0,2.0,86.0,,0.0,,,0.345687848,60.2109375,1.0,2.0,112.0,2,1.0,1,4.166666666666667,0.3333333333333333,18-25,very_low
13021.0,1.0,0.0,24-Dec-20,0.0,7,19.0,1.0,1,,,18.0,1.0,,,1.0,,,0.0,66.46875,1.0,1.0,0.0,2,2.0,2,0.0,0.5,18-25,very_low
-13015.0,,,24-Dec-20,0.0,14,30.0,1.0,1,,,56.0,,,22.0,12.0,12.0,,0.055028203,41.3046875,2.0,0.0,,4,0.0,1,0.0,0.07692307692307693,26-35,very_low
-13034.0,,,24-Dec-20,400.0,11,21.0,,2,,,,,,,,,,0.0,,,0.0,,3,-1.0,1,18.181818181818183,,18-25,very_low
-13031.0,,,24-Dec-20,0.0,11,32.0,1.0,2,,,,,,,,,,0.0,,,0.0,,4,-1.0,1,0.0,0.06666666666666667,26-35,very_low
13033.0,1.0,0.0,24-Dec-20,0.0,6,19.0,1.0,1,1.0,,6.0,2.0,0.0,12.0,2.0,29.0,,0.0,60.40625,1.0,1.0,0.0,2,2.0,2,0.0,0.5,18-25,very_low
13027.0,1.0,0.0,24-Dec-20,2.0,6,25.0,,2,,,,,,,,,,0.0,18.2734375,,0.0,,4,-1.0,2,0.07692307692307693,,18-25,very_low
13026.0,1.0,0.0,24-Dec-20,5000.0,14,61.0,,3,,,,,,,,,,0.0,,,0.0,,3,-1.0,2,80.64516129032258,,55+,very_low
13020.0,1.0,0.0,24-Dec-20,200.0,3,28.0,,3,,,,,,,,,,0.0,,,0.0,,4,-1.0,2,6.896551724137931,,26-35,very_low
-13016.0,,,24-Dec-20,1.0,9,18.0,,1,,,,,,,,,,0.0,,,0.0,,3,-1.0,1,0.05263157894736842,,18-25,very_low
-13007.0,,,24-Dec-20,0.0,4,19.0,2.0,2,,,,,,,,,,0.0,,,0.0,,3,-1.0,1,0.0,1.0,18-25,very_low
13003.0,1.0,0.0,24-Dec-20,5000.0,14,61.0,,3,,,,,,,,,,0.0,,,0.0,,3,-1.0,2,80.64516129032258,,55+,very_low
13001.0,1.0,0.0,24-Dec-20,5000.0,14,61.0,,3,,,,,,,,,,0.0,,,0.0,,3,-1.0,2,80.64516129032258,,55+,very_low
12999.0,1.0,0.0,24-Dec-20,5000.0,14,61.0,,3,,,,,,,,,,0.0,,,0.0,,3,-1.0,2,80.64516129032258,,55+,very_low
12996.0,1.0,0.0,24-Dec-20,5000.0,14,61.0,,3,,,,,,,,,,0.0,,,0.0,,3,-1.0,2,80.64516129032258,,55+,very_low
12994.0,1.0,0.0,24-Dec-20,5000.0,14,61.0,,3,,,,,,,,,,0.0,,,0.0,,3,-1.0,2,80.64516129032258,,55+,very_low
13028.0,0.0,1.0,24-Dec-20,0.0,14,30.0,,2,,,11.0,1.0,100.0,4.0,,10.0,,0.046737215,69.625,,1.0,0.0,2,4.0,0,0.0,,26-35,very_low
13010.0,0.0,1.0,24-Dec-20,0.0,1,19.0,1.0,1,,,,,,15.0,2.0,6.0,,0.0,83.421875,1.0,0.0,,4,2.0,0,0.0,0.5,18-25,very_low
13029.0,0.0,1.0,24-Dec-20,0.0,14,23.0,5.0,1,,,48.0,,,,,7.0,,0.012971319,81.609375,2.0,0.0,,4,1.0,0,0.0,0.8333333333333334,18-25,very_low
13005.0,0.0,1.0,24-Dec-20,300.0,14,21.0,3.0,1,,600.0,9.0,2.0,130.0,,,,434.0,0.021238958,81.296875,1.0,2.0,1349.0,2,1.0,0,13.636363636363637,0.75,18-25,very_low
13023.0,0.0,1.0,24-Dec-20,5000.0,14,61.0,,3,,,,,,,,,,0.0,,,0.0,,3,-1.0,0,80.64516129032258,,55+,very_low
13018.0,0.0,1.0,24-Dec-20,0.0,2,24.0,1.0,2,,,,,,,,,,0.0,,,0.0,,3,-1.0,0,0.0,0.14285714285714285,18-25,very_low
12998.0,0.0,1.0,24-Dec-20,0.0,2,26.0,,3,,,,,,,,,,0.123621352,46.1484375,,0.0,,4,-1.0,0,0.0,,26-35,very_low
13043.0,1.0,0.0,25-Dec-20,0.0,0,20.0,,1,,,10.0,,0.0,,,18.0,,0.14439994,64.578125,,0.0,,4,4.0,2,0.0,,18-25,very_low
-13041.0,,,25-Dec-20,1.0,14,19.0,2.0,1,1.0,,2.0,1.0,0.0,26.0,,2.0,,0.017380819,57.59375,1.0,1.0,0.0,2,1.0,1,0.05,1.0,18-25,very_low
-13040.0,,,25-Dec-20,0.0,5,22.0,1.0,2,,,33.0,1.0,,,,,,0.017638758,25.4375,1.0,1.0,1075.0,2,-1.0,1,0.0,0.2,18-25,very_low
-13039.0,,,25-Dec-20,480.0,2,27.0,,2,1.0,,4.0,1.0,40.0,13.0,0.0,,,0.376003576,54.21875,1.0,1.0,0.0,2,1.0,1,17.142857142857142,,26-35,very_low
-13045.0,,,25-Dec-20,1000.0,14,23.0,,2,,,,,,,,,,0.0,,,0.0,,4,-1.0,1,41.666666666666664,,18-25,very_low
13042.0,1.0,0.0,25-Dec-20,0.0,14,24.0,,2,,,,,,,,,,0.263134402,57.8359375,,0.0,,4,-1.0,2,0.0,,18-25,very_low
13044.0,0.0,1.0,25-Dec-20,0.0,2,19.0,1.0,1,,,55.0,1.0,,6.0,,15.0,,0.0,14.0625,,1.0,0.0,2,-1.0,0,0.0,0.5,18-25,very_low
-13051.0,,,28-Dec-20,1.0,5,22.0,1.0,1,,5950.0,9.0,1.0,85.0,15.0,,75.0,5859.0,0.023295862,59.5,1.0,1.0,0.0,2,0.0,1,0.043478260869565216,0.2,18-25,very_low
13046.0,1.0,0.0,28-Dec-20,1.0,1,20.0,2.0,1,,,26.0,1.0,0.0,21.0,2.0,58.0,,0.401508359,83.203125,1.0,1.0,0.0,2,0.0,2,0.047619047619047616,0.6666666666666666,18-25,very_low
-13053.0,,,28-Dec-20,0.0,2,18.0,1.0,1,1.0,350.0,6.0,2.0,0.0,7.0,1.0,31.0,0.0,0.022165097,56.4375,2.0,2.0,0.0,2,0.0,1,0.0,1.0,18-25,very_low
-13054.0,,,28-Dec-20,500.0,13,21.0,,1,,,7.0,2.0,0.0,10.0,,29.0,,0.0,85.328125,2.0,2.0,759.0,2,0.0,1,22.727272727272727,,18-25,very_low
-13071.0,,,28-Dec-20,1.0,5,19.0,1.0,1,1.0,950.0,5.0,1.0,,17.0,2.0,25.0,867.0,0.0,87.78125,,1.0,0.0,2,2.0,1,0.05,0.5,18-25,very_low
13076.0,1.0,0.0,28-Dec-20,0.0,14,19.0,1.0,1,,250.0,6.0,3.0,1.0,20.0,2.0,22.0,,0.0,70.109375,1.0,2.0,314.0,2,2.0,2,0.0,0.5,18-25,very_low
-13083.0,,,28-Dec-20,0.0,1,21.0,1.0,1,,,11.0,2.0,,11.0,1.0,17.0,,0.03066913,60.453125,2.0,2.0,0.0,2,1.0,1,0.0,0.25,18-25,very_low
13075.0,1.0,0.0,28-Dec-20,0.0,14,19.0,1.0,1,,,,,,22.0,0.0,13.0,,0.026112285,68.953125,1.0,0.0,,4,1.0,2,0.0,0.5,18-25,very_low
-13082.0,,,28-Dec-20,0.0,10,19.0,1.0,1,,,26.0,1.0,,19.0,0.0,10.0,,0.100007758,62.1953125,,1.0,0.0,2,-1.0,1,0.0,0.5,18-25,very_low
-13055.0,,,28-Dec-20,0.0,2,18.0,0.0,1,,,27.0,1.0,,,14.0,9.0,,0.196330478,56.3828125,2.0,1.0,0.0,2,0.0,1,0.0,0.0,18-25,very_low
-13048.0,,,28-Dec-20,200.0,1,19.0,,1,,,,,,15.0,2.0,5.0,,0.093660477,65.078125,1.0,0.0,,4,0.0,1,10.0,,18-25,very_low
13057.0,1.0,0.0,28-Dec-20,100.0,2,24.0,,1,,,,,,,0.0,5.0,,0.202681035,43.9609375,,0.0,,4,-1.0,2,4.0,,18-25,very_low
-13056.0,,,28-Dec-20,1.0,14,19.0,1.0,2,,,8.0,1.0,,,,2.0,,0.0,59.703125,2.0,1.0,591.0,2,0.0,1,0.05,0.5,18-25,very_low
-13061.0,,,28-Dec-20,560.0,0,23.0,,2,2.0,500.0,2.0,12.0,0.0,,0.0,,0.0,0.404522072,53.3515625,3.0,4.0,0.0,2,0.0,1,23.333333333333332,,18-25,very_low
-13047.0,,,28-Dec-20,1.0,14,20.0,1.0,1,,24100.0,15.0,3.0,0.0,,18.0,,26752.0,0.083107985,45.5234375,1.0,2.0,0.0,2,0.0,1,0.047619047619047616,0.3333333333333333,18-25,very_low
-13078.0,,,28-Dec-20,0.0,8,26.0,2.0,0,,5850.0,13.0,3.0,,,0.0,,1488.0,0.102487629,45.9765625,1.0,3.0,32.0,2,-1.0,1,0.0,0.2222222222222222,26-35,very_low
-13062.0,,,28-Dec-20,0.0,12,29.0,4.0,3,,200.0,11.0,3.0,0.0,,4.0,,216.0,0.160385842,70.984375,1.0,3.0,1510.0,2,3.0,1,0.0,0.3333333333333333,26-35,very_low
-13067.0,,,28-Dec-20,1000.0,2,22.0,,0,,,17.0,1.0,0.0,,,,,0.034443104,54.15625,1.0,1.0,0.0,2,2.0,1,43.47826086956522,,18-25,very_low
-13063.0,,,28-Dec-20,0.0,2,21.0,1.0,3,,,15.0,1.0,0.0,,0.0,,,0.243558001,29.53125,2.0,1.0,0.0,2,1.0,1,0.0,0.25,18-25,very_low
-13085.0,,,28-Dec-20,0.0,4,18.0,0.0,2,3.0,,2.0,1.0,0.0,,,,,0.0,9.51953125,2.0,1.0,42.0,2,1.0,1,0.0,0.0,18-25,very_low
-13074.0,,,28-Dec-20,800.0,2,25.0,,2,2.0,100.0,1.0,1.0,,,,,,0.042716621,57.2421875,3.0,1.0,0.0,2,0.0,1,30.76923076923077,,18-25,very_low
-13084.0,,,28-Dec-20,1.0,14,22.0,1.0,2,,,,,,,,,,0.391985728,46.9140625,,0.0,,4,4.0,1,0.043478260869565216,0.2,18-25,very_low
-13069.0,,,28-Dec-20,500.0,4,20.0,,2,,,,,,,,,,0.0,,,0.0,,3,-1.0,1,23.80952380952381,,18-25,very_low
13065.0,1.0,0.0,28-Dec-20,400.0,14,23.0,,3,,,,,,,,,,0.430685726,37.2265625,,0.0,,4,-1.0,2,16.666666666666668,,18-25,very_low
13079.0,0.0,1.0,28-Dec-20,1.0,1,19.0,1.0,1,,,12.0,,,10.0,0.0,18.0,,0.091190917,63.4453125,,0.0,,4,-1.0,0,0.05,0.5,18-25,very_low
13060.0,0.0,1.0,28-Dec-20,400.0,14,18.0,,1,,,,,,,,3.0,,0.029740729,58.578125,2.0,0.0,,4,0.0,0,21.05263157894737,,18-25,very_low
13080.0,0.0,1.0,28-Dec-20,660.0,14,24.0,,3,1.0,150.0,2.0,1.0,,,,,,0.994319655,37.8671875,3.0,1.0,0.0,2,1.0,0,26.4,,18-25,very_low
13049.0,0.0,1.0,28-Dec-20,0.0,3,19.0,1.0,2,,,,,,,,,,0.0,,1.0,0.0,,4,0.0,0,0.0,0.5,18-25,very_low
13101.0,1.0,0.0,29-Dec-20,0.0,6,23.0,4.0,1,1.0,750.0,2.0,4.0,0.0,5.0,6.0,34.0,,0.0,69.390625,2.0,2.0,300.0,2,0.0,2,0.0,0.6666666666666666,18-25,very_low
-13099.0,,,29-Dec-20,0.0,10,18.0,1.0,1,,,,,,4.0,1.0,23.0,,0.461098584,69.25,,0.0,,4,-1.0,1,0.0,1.0,18-25,very_low
-13100.0,,,29-Dec-20,0.0,1,21.0,2.0,1,,,138.0,2.0,,10.0,4.0,17.0,,0.122226509,60.84375,3.0,1.0,0.0,2,1.0,1,0.0,0.5,18-25,very_low
-13106.0,,,29-Dec-20,0.0,0,18.0,,1,,,,,,21.0,,11.0,,0.0777172,35.703125,,0.0,,4,-1.0,1,0.0,,18-25,very_low
-13097.0,,,29-Dec-20,1.0,6,24.0,3.0,1,,1650.0,9.0,1.0,0.0,8.0,6.0,9.0,218.0,0.042912048,79.109375,2.0,1.0,569.0,2,1.0,1,0.04,0.42857142857142855,18-25,very_low
13088.0,1.0,0.0,29-Dec-20,440.0,1,21.0,,1,,,,,,16.0,,10.0,,0.0,78.71875,,0.0,,4,-1.0,2,20.0,,18-25,very_low
-13092.0,,,29-Dec-20,0.0,5,20.0,,1,1.0,2600.0,5.0,2.0,,,1.0,7.0,0.0,0.0,47.140625,1.0,2.0,0.0,2,-1.0,1,0.0,,18-25,very_low
13091.0,1.0,0.0,29-Dec-20,0.0,11,21.0,6.0,1,,750.0,9.0,1.0,0.0,13.0,4.0,35.0,,0.0,76.65625,1.0,1.0,0.0,2,1.0,2,0.0,1.5,18-25,very_low
-13089.0,,,29-Dec-20,0.0,1,23.0,,1,,,15.0,,65.0,26.0,,5.0,,0.161560387,45.8203125,2.0,0.0,,4,0.0,1,0.0,,18-25,very_low
-13096.0,,,29-Dec-20,1.0,7,22.0,1.0,1,,,20.0,2.0,,,5.0,,,0.157894861,52.734375,1.0,2.0,0.0,2,-1.0,1,0.043478260869565216,0.2,18-25,very_low
-13095.0,,,29-Dec-20,0.0,11,26.0,4.0,2,1.0,1900.0,6.0,2.0,,,,,,0.005866785,19.78515625,2.0,2.0,1157.0,2,1.0,1,0.0,0.4444444444444444,26-35,very_low
-13102.0,,,29-Dec-20,0.0,1,20.0,2.0,2,1.0,,5.0,,20.0,,,,,0.036078396,34.3359375,,0.0,,4,-1.0,1,0.0,0.6666666666666666,18-25,very_low
13104.0,1.0,0.0,29-Dec-20,1.0,0,23.0,1.0,1,,,,,,,,,,0.0,,,0.0,,3,-1.0,2,0.041666666666666664,0.16666666666666666,18-25,very_low
13103.0,1.0,0.0,29-Dec-20,0.0,14,23.0,,2,,,,,,,,,,0.304040379,25.28125,,0.0,,4,-1.0,2,0.0,,18-25,very_low
-13086.0,,,29-Dec-20,500.0,4,16.0,,1,,,,,,,,,,0.074877126,79.453125,,0.0,,4,-1.0,1,29.41176470588235,,18-25,very_low
13094.0,0.0,1.0,29-Dec-20,0.0,2,19.0,1.0,1,,,15.0,1.0,,,1.0,4.0,,0.0,79.890625,1.0,1.0,0.0,2,1.0,0,0.0,0.5,18-25,very_low
13087.0,0.0,1.0,29-Dec-20,520.0,0,36.0,,2,,,8.0,,,,0.0,,,0.073170081,60.5,2.0,0.0,,4,0.0,0,14.054054054054054,,36-45,very_low
-13118.0,,,30-Dec-20,0.0,4,19.0,1.0,1,1.0,1100.0,5.0,1.0,0.0,10.0,2.0,10.0,61.0,0.135920208,57.3359375,1.0,1.0,824.0,2,3.0,1,0.0,0.5,18-25,very_low
-13115.0,,,30-Dec-20,0.0,6,18.0,0.0,1,,,,,,6.0,0.0,6.0,,0.0,69.40625,,0.0,,4,-1.0,1,0.0,0.0,18-25,very_low
-13109.0,,,30-Dec-20,0.0,5,19.0,0.0,1,,50.0,8.0,3.0,0.0,5.0,0.0,5.0,,0.0,,1.0,3.0,0.0,2,1.0,1,0.0,0.0,18-25,very_low
13112.0,1.0,0.0,30-Dec-20,1000.0,14,32.0,1.0,2,1.0,5000.0,2.0,3.0,81.0,0.0,0.0,2.0,1241.0,0.0,,1.0,2.0,1507.0,2,-1.0,2,30.303030303030305,0.06666666666666667,26-35,very_low
13117.0,1.0,0.0,30-Dec-20,0.0,14,27.0,3.0,2,,,,,,,,,,0.0,,,0.0,,4,-1.0,2,0.0,0.3,26-35,very_low
13121.0,1.0,0.0,30-Dec-20,1.0,14,40.0,,3,,,15.0,1.0,,,,,,0.456984478,65.21875,1.0,1.0,0.0,2,2.0,2,0.024390243902439025,,36-45,very_low
-13116.0,,,30-Dec-20,1200.0,4,31.0,4.0,1,,,23.0,2.0,,,,,,0.246401381,54.1875,3.0,1.0,0.0,2,1.0,1,37.5,0.2857142857142857,26-35,very_low
13114.0,1.0,0.0,30-Dec-20,1.0,14,21.0,5.0,2,,950.0,9.0,1.0,0.0,,,,1024.0,0.0,43.7421875,1.0,1.0,1619.0,2,2.0,2,0.045454545454545456,1.25,18-25,very_low
-13122.0,,,30-Dec-20,0.0,8,19.0,1.0,2,,,,,,,0.0,,,0.0,,,0.0,,4,-1.0,1,0.0,0.5,18-25,very_low
13113.0,1.0,0.0,30-Dec-20,360.0,14,18.0,,3,,,,,,,,,,0.143789084,15.7734375,,0.0,,4,-1.0,2,18.94736842105263,,18-25,very_low
13107.0,0.0,1.0,30-Dec-20,1.0,14,20.0,1.0,1,,950.0,17.0,1.0,,12.0,2.0,26.0,,0.0,56.8203125,1.0,1.0,588.0,2,1.0,0,0.047619047619047616,0.3333333333333333,18-25,very_low
13108.0,0.0,1.0,30-Dec-20,300.0,3,20.0,1.0,1,,,10.0,,,2.0,3.0,2.0,,0.073775608,84.71875,1.0,0.0,,4,1.0,0,14.285714285714286,0.3333333333333333,18-25,very_low
-13141.0,,,31-Dec-20,0.0,4,20.0,2.0,1,,,8.0,1.0,,8.0,4.0,89.0,,0.046895796,60.234375,,1.0,0.0,2,-1.0,1,0.0,0.6666666666666666,18-25,very_low
13136.0,1.0,0.0,31-Dec-20,0.0,5,18.0,1.0,1,,,16.0,1.0,,,0.0,36.0,,0.0,55.4296875,,1.0,0.0,2,-1.0,2,0.0,1.0,18-25,very_low
-13135.0,,,31-Dec-20,0.0,3,18.0,1.0,1,,,,,,11.0,9.0,14.0,,0.144666257,69.84375,1.0,0.0,,4,2.0,1,0.0,1.0,18-25,very_low
-13148.0,,,31-Dec-20,0.0,14,27.0,1.0,1,,,52.0,,,22.0,9.0,12.0,,0.231263376,36.0234375,,0.0,,4,4.0,1,0.0,0.1,26-35,very_low
-13137.0,,,31-Dec-20,0.0,14,22.0,2.0,1,,,6.0,2.0,30.0,21.0,20.0,9.0,,0.066832835,71.28125,1.0,2.0,0.0,2,3.0,1,0.0,0.4,18-25,very_low
-13144.0,,,31-Dec-20,0.0,1,19.0,0.0,1,,,,,,24.0,3.0,7.0,,0.0,,,0.0,,4,-1.0,1,0.0,0.0,18-25,very_low
-13142.0,,,31-Dec-20,0.0,14,19.0,,1,,,14.0,1.0,19.0,3.0,0.0,7.0,,0.546699114,61.65625,,1.0,0.0,2,-1.0,1,0.0,,18-25,very_low
-13152.0,,,31-Dec-20,0.0,13,30.0,0.0,2,,200.0,18.0,,,0.0,0.0,3.0,248.0,0.035674044,43.2265625,,0.0,,4,-1.0,1,0.0,0.0,26-35,very_low
-13145.0,,,31-Dec-20,0.0,13,45.0,1.0,2,,,,,,,,,,0.161133841,47.65625,,0.0,,4,-1.0,1,0.0,0.03571428571428571,36-45,very_low
-13150.0,,,31-Dec-20,1.0,14,21.0,3.0,1,1.0,3950.0,5.0,2.0,1.0,11.0,3.0,31.0,310.0,0.0,90.265625,2.0,2.0,205.0,2,0.0,1,0.045454545454545456,0.75,18-25,very_low
-13128.0,,,31-Dec-20,0.0,11,30.0,1.0,2,,1200.0,29.0,2.0,,,6.0,,1024.0,0.204364014,38.9765625,,1.0,0.0,2,-1.0,1,0.0,0.07692307692307693,26-35,very_low
-13129.0,,,31-Dec-20,1400.0,13,32.0,,2,2.0,,6.0,2.0,,,,,,0.693205066,30.36328125,3.0,1.0,0.0,2,1.0,1,42.42424242424242,,26-35,very_low
-13140.0,,,31-Dec-20,0.0,6,22.0,2.0,2,1.0,200.0,3.0,1.0,,,0.0,,,0.226119054,25.8046875,1.0,1.0,224.0,2,2.0,1,0.0,0.4,18-25,very_low
-13151.0,,,31-Dec-20,0.0,5,17.0,0.0,1,,,,,,,,,,0.0,17.85546875,,0.0,,4,-1.0,1,0.0,,18-25,very_low
13143.0,1.0,0.0,31-Dec-20,0.0,2,21.0,3.0,2,,,,,,,,,,0.0,,,0.0,,3,-1.0,2,0.0,0.75,18-25,very_low
13138.0,1.0,0.0,31-Dec-20,0.0,2,25.0,1.0,2,,,,,,,,,,0.070773353,59.1328125,,0.0,,4,-1.0,2,0.0,0.125,18-25,very_low
13132.0,1.0,0.0,31-Dec-20,1.0,14,19.0,,1,,,,,,,,,,0.0,,,0.0,,3,-1.0,2,0.05,,18-25,very_low
13131.0,1.0,0.0,31-Dec-20,200.0,10,22.0,,2,,,,,,,,,,0.0,,,0.0,,3,-1.0,2,8.695652173913043,,18-25,very_low
13125.0,1.0,0.0,31-Dec-20,2.0,3,20.0,,3,,,,,,,,,,0.0,,,0.0,,3,-1.0,2,0.09523809523809523,,18-25,very_low
-13124.0,,,31-Dec-20,0.0,14,20.0,1.0,3,,,,,,,,,,0.0,74.953125,,0.0,,4,-1.0,1,0.0,0.3333333333333333,18-25,very_low
13149.0,0.0,1.0,31-Dec-20,460.0,11,19.0,,1,2.0,2400.0,2.0,1.0,,27.0,0.0,12.0,1737.0,0.183218541,55.6953125,3.0,1.0,709.0,2,0.0,0,23.0,,18-25,very_low
13147.0,0.0,1.0,31-Dec-20,1.0,14,18.0,1.0,0,,850.0,28.0,1.0,,,1.0,,,0.408902518,77.84375,1.0,1.0,727.0,2,-1.0,0,0.05263157894736842,1.0,18-25,very_low
13159.0,1.0,0.0,1-Jan-21,1640.0,12,28.0,,3,,3200.0,14.0,,1.0,18.0,10.0,105.0,1458.0,0.036835391,77.765625,,0.0,,4,3.0,2,56.55172413793103,,26-35,very_low
-13157.0,,,1-Jan-21,0.0,8,19.0,0.0,1,,,7.0,1.0,,14.0,,55.0,,0.0,76.84375,1.0,1.0,0.0,2,2.0,1,0.0,0.0,18-25,very_low
13173.0,1.0,0.0,1-Jan-21,700.0,7,21.0,,0,1.0,,5.0,,0.0,4.0,,55.0,,0.0,34.5390625,1.0,0.0,,4,1.0,2,31.818181818181817,,18-25,very_low
13166.0,1.0,0.0,1-Jan-21,1.0,14,19.0,2.0,1,,,16.0,1.0,25.0,6.0,3.0,23.0,,0.115306927,84.234375,,1.0,0.0,2,-1.0,2,0.05,1.0,18-25,very_low
13154.0,1.0,0.0,1-Jan-21,1.0,13,19.0,0.0,1,,750.0,14.0,3.0,,14.0,1.0,15.0,,0.143916483,49.2421875,1.0,2.0,0.0,2,-1.0,2,0.05,0.0,18-25,very_low
13169.0,1.0,0.0,1-Jan-21,0.0,14,16.0,,1,,,,,,,,5.0,,0.097601114,35.5234375,,0.0,,4,-1.0,2,0.0,,18-25,very_low
-13167.0,,,1-Jan-21,0.0,14,16.0,,1,,,,,,,,6.0,,0.084580055,37.4765625,,0.0,,4,-1.0,1,0.0,,18-25,very_low
13156.0,1.0,0.0,1-Jan-21,0.0,2,21.0,2.0,1,,,,,,7.0,4.0,1.0,,0.083904725,46.84375,1.0,0.0,,4,2.0,2,0.0,0.5,18-25,very_low
13155.0,1.0,0.0,1-Jan-21,120.0,2,22.0,,2,2.0,,3.0,1.0,1.0,,,1.0,,0.0,42.7109375,,1.0,0.0,2,-1.0,2,5.217391304347826,,18-25,very_low
-13172.0,,,1-Jan-21,0.0,14,39.0,1.0,0,,1900.0,13.0,3.0,,,1.0,,1642.0,0.071323454,44.0,1.0,2.0,0.0,0,-1.0,1,0.0,0.045454545454545456,36-45,very_low
-13171.0,,,1-Jan-21,0.0,14,20.0,2.0,1,1.0,,4.0,,,,,,,0.100163176,57.625,2.0,0.0,,4,1.0,1,0.0,0.6666666666666666,18-25,very_low
-13158.0,,,1-Jan-21,1300.0,14,28.0,1.0,0,,9150.0,21.0,1.0,0.0,,2.0,,6726.0,0.366805753,75.546875,2.0,0.0,,4,0.0,1,44.827586206896555,0.09090909090909091,26-35,very_low
13174.0,1.0,0.0,1-Jan-21,1.0,2,21.0,,3,,,9.0,1.0,0.0,,,,,0.011581023,79.015625,,1.0,0.0,2,3.0,2,0.045454545454545456,,18-25,very_low
-13168.0,,,1-Jan-21,0.0,14,21.0,,2,,,,,,,,,,0.709537789,41.5234375,1.0,0.0,,4,0.0,1,0.0,,18-25,very_low
-13153.0,,,1-Jan-21,0.0,14,26.0,1.0,2,,,,,,,,,,0.274027905,25.44140625,,0.0,,4,-1.0,1,0.0,0.1111111111111111,26-35,very_low
13164.0,0.0,1.0,1-Jan-21,0.0,4,21.0,2.0,1,1.0,150.0,2.0,,,13.0,5.0,85.0,,0.192693409,44.7578125,,0.0,,4,-1.0,0,0.0,0.5,18-25,very_low
13163.0,0.0,1.0,1-Jan-21,0.0,13,20.0,1.0,1,,,49.0,1.0,,4.0,3.0,15.0,,0.220185404,33.8984375,,1.0,0.0,2,-1.0,0,0.0,0.3333333333333333,18-25,very_low
-13182.0,,,4-Jan-21,0.0,0,18.0,,1,,,,,,16.0,0.0,36.0,,0.025593942,71.875,1.0,0.0,,4,0.0,1,0.0,,18-25,very_low
13199.0,1.0,0.0,4-Jan-21,2.0,11,20.0,1.0,1,,,22.0,2.0,0.0,16.0,3.0,34.0,,0.184927571,77.25,1.0,2.0,0.0,2,-1.0,2,0.09523809523809523,0.3333333333333333,18-25,very_low
-13193.0,,,4-Jan-21,0.0,2,18.0,1.0,1,1.0,500.0,6.0,1.0,,19.0,1.0,20.0,433.0,0.584043248,48.2109375,1.0,1.0,0.0,2,1.0,1,0.0,1.0,18-25,very_low
13176.0,1.0,0.0,4-Jan-21,120.0,2,18.0,,1,1.0,150.0,2.0,,,10.0,1.0,13.0,,0.129324857,49.515625,2.0,0.0,,4,0.0,2,6.315789473684211,,18-25,very_low
-13204.0,,,4-Jan-21,0.0,1,20.0,2.0,1,,,17.0,1.0,45.0,2.0,2.0,10.0,,0.199869773,66.609375,1.0,1.0,0.0,2,0.0,1,0.0,0.6666666666666666,18-25,very_low
-13202.0,,,4-Jan-21,1.0,14,20.0,1.0,1,,,38.0,1.0,,19.0,3.0,9.0,,0.046222614,69.640625,,1.0,0.0,2,-1.0,1,0.047619047619047616,0.3333333333333333,18-25,very_low
-13184.0,,,4-Jan-21,0.0,14,21.0,,1,,,27.0,4.0,,13.0,,6.0,,0.090083171,68.4375,1.0,0.0,,4,0.0,1,0.0,,18-25,very_low
-13187.0,,,4-Jan-21,0.0,1,22.0,0.0,1,,2950.0,8.0,1.0,1.0,11.0,3.0,4.0,620.0,0.031711887,71.890625,1.0,1.0,1981.0,2,-1.0,1,0.0,0.0,18-25,very_low
-13179.0,,,4-Jan-21,0.0,4,24.0,1.0,2,,300.0,8.0,5.0,70.0,,3.0,2.0,279.0,0.489062652,49.265625,4.0,2.0,144.0,0,0.0,1,0.0,0.14285714285714285,18-25,very_low
-13186.0,,,4-Jan-21,0.0,14,17.0,2.0,1,,,,,,17.0,0.0,20.0,,0.684387865,45.71875,1.0,0.0,,4,1.0,1,0.0,,18-25,very_low
13206.0,1.0,0.0,4-Jan-21,0.0,6,21.0,1.0,1,,700.0,15.0,1.0,,21.0,3.0,2.0,,0.773224166,48.8984375,2.0,0.0,,1,1.0,2,0.0,0.25,18-25,very_low
-13205.0,,,4-Jan-21,1.0,6,21.0,1.0,1,,700.0,15.0,1.0,,21.0,3.0,1.0,,0.74630136,52.9296875,2.0,0.0,,1,1.0,1,0.045454545454545456,0.25,18-25,very_low
-13183.0,,,4-Jan-21,0.0,11,47.0,0.0,0,2.0,,6.0,5.0,,,3.0,,,0.158143036,64.796875,5.0,2.0,0.0,1,0.0,1,0.0,0.0,46-55,very_low
-13196.0,,,4-Jan-21,0.0,12,28.0,0.0,2,,,36.0,4.0,,,,,,0.210588271,51.1328125,1.0,2.0,0.0,2,1.0,1,0.0,0.0,26-35,very_low
